geo_name,geo_id,race,share
Pinal County (North)--Apache Junction City,400803,Black,0.02
Pinal County (North)--Apache Junction City,400803,Hispanic,0.19
Pinal County (North)--Apache Junction City,400803,White,0.73
"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities",400805,AAPI,0.08
"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities",400805,Black,0.05
"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities",400805,Hispanic,0.32
"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities",400805,White,0.53
"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities",400807,AAPI,0.08
"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities",400807,Black,0.06
"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities",400807,Hispanic,0.38
"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities",400807,White,0.45
Cochise & Santa Cruz Counties--Sierra Vista City,400900,AAPI,0.03
Cochise & Santa Cruz Counties--Sierra Vista City,400900,Black,0.03
Cochise & Santa Cruz Counties--Sierra Vista City,400900,Hispanic,0.48
Cochise & Santa Cruz Counties--Sierra Vista City,400900,White,0.44
Benton County,500100,AAPI,0.06
Benton County,500100,Black,0.02
Benton County,500100,Hispanic,0.17
Benton County,500100,White,0.73
Washington County,500200,AAPI,0.05
Washington County,500200,Black,0.04
Washington County,500200,Hispanic,0.17
Washington County,500200,White,0.71
"Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties",500300,AAPI,0.02
"Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties",500300,Black,0
"Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties",500300,Hispanic,0.05
"Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties",500300,White,0.91
"Independence, Cleburne, Van Buren, Sharp, Izard, Stone & Fulton Counties",500400,AAPI,0.01
"Independence, Cleburne, Van Buren, Sharp, Izard, Stone & Fulton Counties",500400,Black,0.01
"Independence, Cleburne, Van Buren, Sharp, Izard, Stone & Fulton Counties",500400,Hispanic,0.03
"Independence, Cleburne, Van Buren, Sharp, Izard, Stone & Fulton Counties",500400,White,0.93
"Craighead (West), Greene, Randolph, Lawrence & Clay Counties",500500,AAPI,0.01
"Craighead (West), Greene, Randolph, Lawrence & Clay Counties",500500,Black,0.09
"Craighead (West), Greene, Randolph, Lawrence & Clay Counties",500500,Hispanic,0.04
"Craighead (West), Greene, Randolph, Lawrence & Clay Counties",500500,White,0.84
"Crittenden, Mississippi & Craighead (East) Counties",500600,AAPI,0.01
"Crittenden, Mississippi & Craighead (East) Counties",500600,Black,0.37
"Crittenden, Mississippi & Craighead (East) Counties",500600,Hispanic,0.03
"Crittenden, Mississippi & Craighead (East) Counties",500600,White,0.54
"St. Francis, Poinsett, Phillips, Cross, Lee & Monroe Counties",500700,AAPI,0
"St. Francis, Poinsett, Phillips, Cross, Lee & Monroe Counties",500700,Black,0.37
"St. Francis, Poinsett, Phillips, Cross, Lee & Monroe Counties",500700,Hispanic,0.03
"St. Francis, Poinsett, Phillips, Cross, Lee & Monroe Counties",500700,White,0.57
"White, Jackson, Prairie & Woodruff Counties",500800,AAPI,0.01
"White, Jackson, Prairie & Woodruff Counties",500800,Black,0.07
"White, Jackson, Prairie & Woodruff Counties",500800,Hispanic,0.04
"White, Jackson, Prairie & Woodruff Counties",500800,White,0.85
"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",500900,AAPI,0.02
"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",500900,Black,0.31
"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",500900,Hispanic,0.05
"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",500900,White,0.59
Pulaski County (Central)--Little Rock City,501000,AAPI,0.03
Pulaski County (Central)--Little Rock City,501000,Black,0.43
Pulaski County (Central)--Little Rock City,501000,Hispanic,0.08
Pulaski County (Central)--Little Rock City,501000,White,0.44
Faulkner & Lonoke Counties,501100,AAPI,0.02
Faulkner & Lonoke Counties,501100,Black,0.09
Faulkner & Lonoke Counties,501100,Hispanic,0.04
Faulkner & Lonoke Counties,501100,White,0.82
Saline County,501200,AAPI,0.02
Saline County,501200,Black,0.07
Saline County,501200,Hispanic,0.05
Saline County,501200,White,0.85
"Pope, Johnson, Yell, Conway & Perry Counties",501300,AAPI,0.01
"Pope, Johnson, Yell, Conway & Perry Counties",501300,Black,0.03
"Pope, Johnson, Yell, Conway & Perry Counties",501300,Hispanic,0.1
"Pope, Johnson, Yell, Conway & Perry Counties",501300,White,0.82
Sebastian & Crawford Counties,501400,AAPI,0.05
Sebastian & Crawford Counties,501400,Black,0.05
Sebastian & Crawford Counties,501400,Hispanic,0.12
Sebastian & Crawford Counties,501400,White,0.74
"Logan, Polk, Franklin, Sevier, Howard & Scott Counties",501500,AAPI,0.02
"Logan, Polk, Franklin, Sevier, Howard & Scott Counties",501500,Black,0.04
"Logan, Polk, Franklin, Sevier, Howard & Scott Counties",501500,Hispanic,0.11
"Logan, Polk, Franklin, Sevier, Howard & Scott Counties",501500,White,0.8
"Garland, Hot Spring, Clark & Montgomery Counties",501600,AAPI,0.01
"Garland, Hot Spring, Clark & Montgomery Counties",501600,Black,0.11
"Garland, Hot Spring, Clark & Montgomery Counties",501600,Hispanic,0.05
"Garland, Hot Spring, Clark & Montgomery Counties",501600,White,0.81
"Jefferson, Grant & Arkansas (Northwest) Counties",501700,AAPI,0.01
"Jefferson, Grant & Arkansas (Northwest) Counties",501700,Black,0.44
"Jefferson, Grant & Arkansas (Northwest) Counties",501700,Hispanic,0.02
"Jefferson, Grant & Arkansas (Northwest) Counties",501700,White,0.52
Southeast Arkansas,501800,AAPI,0
Southeast Arkansas,501800,Black,0.31
Southeast Arkansas,501800,Hispanic,0.06
Southeast Arkansas,501800,White,0.62
South Central Arkansas,501900,AAPI,0.01
South Central Arkansas,501900,Black,0.36
South Central Arkansas,501900,Hispanic,0.03
South Central Arkansas,501900,White,0.59
Southwest Arkansas,502000,AAPI,0.01
Southwest Arkansas,502000,Black,0.25
Southwest Arkansas,502000,Hispanic,0.05
Southwest Arkansas,502000,White,0.67
Alameda County (North)--Berkeley & Albany Cities,600101,AAPI,0.23
Alameda County (North)--Berkeley & Albany Cities,600101,Black,0.07
Alameda County (North)--Berkeley & Albany Cities,600101,Hispanic,0.12
Alameda County (North)--Berkeley & Albany Cities,600101,White,0.52
Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities,600102,AAPI,0.24
Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities,600102,Black,0.23
Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities,600102,Hispanic,0.19
Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities,600102,White,0.29
Alameda County (Northeast)--Oakland (East) & Piedmont Cities,600103,AAPI,0.14
Alameda County (Northeast)--Oakland (East) & Piedmont Cities,600103,Black,0.15
Alameda County (Northeast)--Oakland (East) & Piedmont Cities,600103,Hispanic,0.1
Alameda County (Northeast)--Oakland (East) & Piedmont Cities,600103,White,0.54
Alameda County (North Central)--Oakland City (South Central),600104,AAPI,0.1
Alameda County (North Central)--Oakland City (South Central),600104,Black,0.29
Alameda County (North Central)--Oakland City (South Central),600104,Hispanic,0.5
Alameda County (North Central)--Oakland City (South Central),600104,White,0.08
"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities",600105,AAPI,0.33
"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities",600105,Black,0.09
"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities",600105,Hispanic,0.21
"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities",600105,White,0.31
"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland",600106,AAPI,0.24
"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland",600106,Black,0.1
"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland",600106,Hispanic,0.31
"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland",600106,White,0.3
Alameda County (Central)--Hayward City,600107,AAPI,0.3
Alameda County (Central)--Hayward City,600107,Black,0.09
Alameda County (Central)--Hayward City,600107,Hispanic,0.4
Alameda County (Central)--Hayward City,600107,White,0.16
"Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities",600108,AAPI,0.53
"Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities",600108,Black,0.04
"Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities",600108,Hispanic,0.22
"Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities",600108,White,0.17
Alameda County (South Central)--Fremont City (East),600109,AAPI,0.58
Alameda County (South Central)--Fremont City (East),600109,Black,0.03
Alameda County (South Central)--Fremont City (East),600109,Hispanic,0.14
Alameda County (South Central)--Fremont City (East),600109,White,0.21
"Alameda County (East)--Livermore, Pleasanton & Dublin Cities",600110,AAPI,0.29
"Alameda County (East)--Livermore, Pleasanton & Dublin Cities",600110,Black,0.02
"Alameda County (East)--Livermore, Pleasanton & Dublin Cities",600110,Hispanic,0.14
"Alameda County (East)--Livermore, Pleasanton & Dublin Cities",600110,White,0.5
"Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",600300,AAPI,0.04
"Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",600300,Black,0.01
"Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",600300,Hispanic,0.15
"Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",600300,White,0.77
Butte County (Northwest)--Chico City,600701,AAPI,0.05
Butte County (Northwest)--Chico City,600701,Black,0.02
Butte County (Northwest)--Chico City,600701,Hispanic,0.17
Butte County (Northwest)--Chico City,600701,White,0.72
Butte County (Southeast)--Oroville City & Paradise Town,600702,AAPI,0.06
Butte County (Southeast)--Oroville City & Paradise Town,600702,Black,0.01
Butte County (Southeast)--Oroville City & Paradise Town,600702,Hispanic,0.16
Butte County (Southeast)--Oroville City & Paradise Town,600702,White,0.71
"Colusa, Glenn, Tehama & Trinity Counties",601100,AAPI,0.04
"Colusa, Glenn, Tehama & Trinity Counties",601100,Black,0.01
"Colusa, Glenn, Tehama & Trinity Counties",601100,Hispanic,0.33
"Colusa, Glenn, Tehama & Trinity Counties",601100,White,0.6
Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities,601301,AAPI,0.14
Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities,601301,Black,0.16
Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities,601301,Hispanic,0.52
Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities,601301,White,0.14
"Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cites",601302,AAPI,0.28
"Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cites",601302,Black,0.13
"Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cites",601302,Hispanic,0.21
"Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cites",601302,White,0.32
"Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities",601303,AAPI,0.13
"Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities",601303,Black,0.04
"Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities",601303,Hispanic,0.27
"Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities",601303,White,0.5
"Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town",601304,AAPI,0.13
"Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town",601304,Black,0.01
"Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town",601304,Hispanic,0.08
"Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town",601304,White,0.74
Contra Costa County (South)--San Ramon City & Danville Town,601305,AAPI,0.35
Contra Costa County (South)--San Ramon City & Danville Town,601305,Black,0.02
Contra Costa County (South)--San Ramon City & Danville Town,601305,Hispanic,0.07
Contra Costa County (South)--San Ramon City & Danville Town,601305,White,0.51
"Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",601306,AAPI,0.14
"Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",601306,Black,0.03
"Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",601306,Hispanic,0.15
"Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",601306,White,0.63
Contra Costa County (North Central)--Pittsburg & Concord (North & East) Cities,601307,AAPI,0.15
Contra Costa County (North Central)--Pittsburg & Concord (North & East) Cities,601307,Black,0.1
Contra Costa County (North Central)--Pittsburg & Concord (North & East) Cities,601307,Hispanic,0.42
Contra Costa County (North Central)--Pittsburg & Concord (North & East) Cities,601307,White,0.28
Contra Costa County (Northeast)--Antioch City,601308,AAPI,0.13
Contra Costa County (Northeast)--Antioch City,601308,Black,0.2
Contra Costa County (Northeast)--Antioch City,601308,Hispanic,0.32
Contra Costa County (Northeast)--Antioch City,601308,White,0.29
Contra Costa County (East)--Brentwood & Oakley Cities,601309,AAPI,0.09
Contra Costa County (East)--Brentwood & Oakley Cities,601309,Black,0.07
Contra Costa County (East)--Brentwood & Oakley Cities,601309,Hispanic,0.27
Contra Costa County (East)--Brentwood & Oakley Cities,601309,White,0.52
"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",601500,AAPI,0.06
"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",601500,Black,0.03
"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",601500,Hispanic,0.15
"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",601500,White,0.72
El Dorado County--El Dorado Hills,601700,AAPI,0.05
El Dorado County--El Dorado Hills,601700,Black,0.01
El Dorado County--El Dorado Hills,601700,Hispanic,0.13
El Dorado County--El Dorado Hills,601700,White,0.78
"Fresno County (West)--Selma, Kerman & Coalinga Cities",601901,AAPI,0.04
"Fresno County (West)--Selma, Kerman & Coalinga Cities",601901,Black,0.01
"Fresno County (West)--Selma, Kerman & Coalinga Cities",601901,Hispanic,0.77
"Fresno County (West)--Selma, Kerman & Coalinga Cities",601901,White,0.17
Fresno County (North Central)--Fresno City (North),601902,AAPI,0.13
Fresno County (North Central)--Fresno City (North),601902,Black,0.05
Fresno County (North Central)--Fresno City (North),601902,Hispanic,0.32
Fresno County (North Central)--Fresno City (North),601902,White,0.47
Fresno County (Central)--Fresno City (East Central),601903,AAPI,0.15
Fresno County (Central)--Fresno City (East Central),601903,Black,0.06
Fresno County (Central)--Fresno City (East Central),601903,Hispanic,0.55
Fresno County (Central)--Fresno City (East Central),601903,White,0.22
Fresno County (Central)--Fresno City (Southwest),601904,AAPI,0.1
Fresno County (Central)--Fresno City (Southwest),601904,Black,0.1
Fresno County (Central)--Fresno City (Southwest),601904,Hispanic,0.57
Fresno County (Central)--Fresno City (Southwest),601904,White,0.21
Fresno County (Central)--Fresno City (Southeast),601905,AAPI,0.18
Fresno County (Central)--Fresno City (Southeast),601905,Black,0.05
Fresno County (Central)--Fresno City (Southeast),601905,Hispanic,0.63
Fresno County (Central)--Fresno City (Southeast),601905,White,0.13
Fresno County (Central)--Clovis City,601906,AAPI,0.12
Fresno County (Central)--Clovis City,601906,Black,0.03
Fresno County (Central)--Clovis City,601906,Hispanic,0.3
Fresno County (Central)--Clovis City,601906,White,0.52
"Fresno County (East)--Sanger, Reedley & Parlier Cities",601907,AAPI,0.04
"Fresno County (East)--Sanger, Reedley & Parlier Cities",601907,Black,0.01
"Fresno County (East)--Sanger, Reedley & Parlier Cities",601907,Hispanic,0.64
"Fresno County (East)--Sanger, Reedley & Parlier Cities",601907,White,0.29
Humboldt County,602300,AAPI,0.08
Humboldt County,602300,Black,0.01
Humboldt County,602300,Hispanic,0.12
Humboldt County,602300,White,0.74
Imperial County--El Centro City,602500,AAPI,0.02
Imperial County--El Centro City,602500,Black,0.02
Imperial County--El Centro City,602500,Hispanic,0.84
Imperial County--El Centro City,602500,White,0.11
"Kern County (West)--Delano, Wasco & Shafter Cities",602901,AAPI,0.07
"Kern County (West)--Delano, Wasco & Shafter Cities",602901,Black,0.03
"Kern County (West)--Delano, Wasco & Shafter Cities",602901,Hispanic,0.62
"Kern County (West)--Delano, Wasco & Shafter Cities",602901,White,0.27
Kern County (Central)--Bakersfield City (West),602902,AAPI,0.09
Kern County (Central)--Bakersfield City (West),602902,Black,0.06
Kern County (Central)--Bakersfield City (West),602902,Hispanic,0.41
Kern County (Central)--Bakersfield City (West),602902,White,0.41
Kern County (Central)--Bakersfield City (Northeast),602903,AAPI,0.02
Kern County (Central)--Bakersfield City (Northeast),602903,Black,0.06
Kern County (Central)--Bakersfield City (Northeast),602903,Hispanic,0.67
Kern County (Central)--Bakersfield City (Northeast),602903,White,0.23
Kern County (Central)--Bakersfield City (Southeast),602904,AAPI,0.03
Kern County (Central)--Bakersfield City (Southeast),602904,Black,0.06
Kern County (Central)--Bakersfield City (Southeast),602904,Hispanic,0.77
Kern County (Central)--Bakersfield City (Southeast),602904,White,0.13
"Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",602905,AAPI,0.03
"Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",602905,Black,0.05
"Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",602905,Hispanic,0.33
"Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",602905,White,0.56
Kings County--Hanford City,603100,AAPI,0.05
Kings County--Hanford City,603100,Black,0.06
Kings County--Hanford City,603100,Hispanic,0.54
Kings County--Hanford City,603100,White,0.32
Lake & Mendocino Counties,603300,AAPI,0.05
Lake & Mendocino Counties,603300,Black,0.01
Lake & Mendocino Counties,603300,Hispanic,0.23
Lake & Mendocino Counties,603300,White,0.67
Los Angeles County (North/Unincorporated)--Castaic,603701,AAPI,0.08
Los Angeles County (North/Unincorporated)--Castaic,603701,Black,0.05
Los Angeles County (North/Unincorporated)--Castaic,603701,Hispanic,0.34
Los Angeles County (North/Unincorporated)--Castaic,603701,White,0.49
Los Angeles County (Northwest)--Santa Clarita City,603702,AAPI,0.12
Los Angeles County (Northwest)--Santa Clarita City,603702,Black,0.04
