puma_id,state_id,puma_num,puma_name,city,state_name,state_abbv,has_bonus_info
4202001,42,2001,Westmoreland County (Northwest)--Murrysville Municipality & New Kensington City,NA,Pennsylvania,PA,NA
4202002,42,2002,Westmoreland County (Southwest)--Greensburg City,NA,Pennsylvania,PA,NA
4202003,42,2003,Westmoreland County (East),NA,Pennsylvania,PA,NA
4202100,42,2100,Cambria County,NA,Pennsylvania,PA,NA
4202200,42,2200,Blair & Huntingdon Counties--Altoona City,NA,Pennsylvania,PA,NA
4202301,42,2301,Cumberland (West) & Perry Counties--Carlisle Borough,NA,Pennsylvania,PA,NA
4202302,42,2302,Cumberland County (East),NA,Pennsylvania,PA,NA
4202401,42,2401,Dauphin County (Central)--Harrisburg City & Colonial Park,NA,Pennsylvania,PA,NA
4202402,42,2402,Dauphin County (Outer)--Hershey,NA,Pennsylvania,PA,NA
4202500,42,2500,Lebanon County,NA,Pennsylvania,PA,NA
4202600,42,2600,Schuylkill County,NA,Pennsylvania,PA,NA
4202701,42,2701,Berks County (Northwest)--Wyomissing Borough,NA,Pennsylvania,PA,NA
4202702,42,2702,Berks County (Southwest)--Reading City,"Reading, PA",Pennsylvania,PA,NA
4202703,42,2703,Berks County (East),NA,Pennsylvania,PA,NA
4202801,42,2801,Carbon & Lehigh (North) Counties,NA,Pennsylvania,PA,NA
4202802,42,2802,Lehigh County (South--Outside Allentown & Bethlehem Cities)--Emmaus Borough,NA,Pennsylvania,PA,NA
4202803,42,2803,Allentown City,"Allentown, PA",Pennsylvania,PA,NA
4202901,42,2901,Northampton (South) & Lehigh (East) Counties--Bethlehem (East) & Easton Cities,NA,Pennsylvania,PA,NA
4202902,42,2902,Northampton County (North),NA,Pennsylvania,PA,NA
4203001,42,3001,Bucks County (North),NA,Pennsylvania,PA,NA
4203002,42,3002,Bucks County (Central),NA,Pennsylvania,PA,NA
4203003,42,3003,Bucks County (Southeast)--Levittown,NA,Pennsylvania,PA,NA
4203004,42,3004,Bucks County (Southwest),NA,Pennsylvania,PA,NA
4203101,42,3101,Montgomery County (Northwest)--Pottstown Borough,NA,Pennsylvania,PA,NA
4203102,42,3102,Montgomery County (Northeast)--Lansdale Borough,NA,Pennsylvania,PA,NA
4203103,42,3103,Montgomery County (Southwest)--King of Prussia & Ardmore (East),NA,Pennsylvania,PA,NA
4203104,42,3104,Montgomery County (Central)--Norristown Borough,NA,Pennsylvania,PA,NA
4203105,42,3105,"Montgomery County (Southeast)--Willow Grove, Horsham & Montgomeryville",NA,Pennsylvania,PA,NA
4203106,42,3106,Montgomery County (South Central),NA,Pennsylvania,PA,NA
4203201,42,3201,Philadelphia City (Far Northeast),"Philadelphia, PA",Pennsylvania,PA,1
4203202,42,3202,Philadelphia City (Near Northeast-West),"Philadelphia, PA",Pennsylvania,PA,1
4203203,42,3203,Philadelphia City (Near Northeast-East),"Philadelphia, PA",Pennsylvania,PA,1
4203204,42,3204,Philadelphia City (North),"Philadelphia, PA",Pennsylvania,PA,1
4203205,42,3205,Philadelphia City (East),"Philadelphia, PA",Pennsylvania,PA,1
4203206,42,3206,Philadelphia City (Northwest),"Philadelphia, PA",Pennsylvania,PA,1
4203207,42,3207,Philadelphia City (Central),"Philadelphia, PA",Pennsylvania,PA,1
4203208,42,3208,Philadelphia City (West),"Philadelphia, PA",Pennsylvania,PA,1
4203209,42,3209,Philadelphia City (Center City),"Philadelphia, PA",Pennsylvania,PA,1
4203210,42,3210,Philadelphia City (Southwest),"Philadelphia, PA",Pennsylvania,PA,1
4203211,42,3211,Philadelphia City (Southeast),"Philadelphia, PA",Pennsylvania,PA,1
4203301,42,3301,Delaware County (North)--Broomall & Ardmore (West),NA,Pennsylvania,PA,NA
4203302,42,3302,"Delaware County (East)--Yeadon, Darby, Lansdowne Boroughs & Drexel Hill",NA,Pennsylvania,PA,NA
4203303,42,3303,Delaware County (Southeast)--Chester City,NA,Pennsylvania,PA,NA
4203304,42,3304,Delaware County (West),NA,Pennsylvania,PA,NA
4203401,42,3401,Chester County (North)--Phoenixville Borough,NA,Pennsylvania,PA,NA
4203402,42,3402,Chester County (East Central)--West Chester Borough,NA,Pennsylvania,PA,NA
4203403,42,3403,Chester County (West Central)--Coatesville City,NA,Pennsylvania,PA,NA
4203404,42,3404,Chester County (South),NA,Pennsylvania,PA,NA
4203501,42,3501,"Lancaster County--Lancaster City, East Lampeter, Lancaster & West Lampeter Townships",NA,Pennsylvania,PA,NA
4203502,42,3502,Lancaster County (Northwest)--Elizabethtown Borough,NA,Pennsylvania,PA,NA
4203503,42,3503,Lancaster County (East)--Ephrata Borough,NA,Pennsylvania,PA,NA
4203504,42,3504,Lancaster County (Southwest)--Columbia Borough,NA,Pennsylvania,PA,NA
4203601,42,3601,York County (Central)--York City & Shiloh,NA,Pennsylvania,PA,NA
4203602,42,3602,York County (North)--Weigelstown,NA,Pennsylvania,PA,NA
4203603,42,3603,York County (South),NA,Pennsylvania,PA,NA
4203701,42,3701,Adams & Franklin (Southeast) Counties,NA,Pennsylvania,PA,NA
4203702,42,3702,Franklin County (Outside Washington Township & Waynesboro Borough),NA,Pennsylvania,PA,NA
4203800,42,3800,"Somerset, Bedford & Fulton Counties",NA,Pennsylvania,PA,NA
4203900,42,3900,Fayette County,NA,Pennsylvania,PA,NA
4204001,42,4001,Washington County (North)--Washington City,NA,Pennsylvania,PA,NA
4204002,42,4002,Washington (South) & Greene Counties,NA,Pennsylvania,PA,NA
4400101,44,101,Northwest Rhode Island--Providence County (West & Central)--Woonsocket City,NA,Rhode Island,RI,NA
4400102,44,102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities,NA,Rhode Island,RI,NA
4400103,44,103,Providence City,"Providence, RI",Rhode Island,RI,NA
4400104,44,104,Providence County (Southeast)--Cranston & East Providence Cities,"Cranston, RI",Rhode Island,RI,NA
4400201,44,201,Central Rhode Island--Kent County--Warwick City,NA,Rhode Island,RI,NA
4400300,44,300,Southeast Rhode Island--Newport & Bristol Counties--Newport City,NA,Rhode Island,RI,NA
4400400,44,400,South Rhode Island--Washington County,NA,Rhode Island,RI,NA
4500101,45,101,Pickens & Oconee Counties--Easley & Clemson Cities,NA,South Carolina,SC,NA
4500102,45,102,Greenville County (North)--Greer City (North & West) & Taylors (Central & East),NA,South Carolina,SC,NA
4500103,45,103,Greenville County (North Central & Outside Greenville City)--Wade Hampton & Berea,NA,South Carolina,SC,NA
4500104,45,104,Greenville County (Central)--Greenville & Mauldin Cities,NA,South Carolina,SC,NA
4500105,45,105,"Greenville (South) & Laurens Counties--Simpsonville, Laurens & Clinton Cities",NA,South Carolina,SC,NA
4500200,45,200,Anderson County--Anderson City,NA,South Carolina,SC,NA
4500301,45,301,Spartanburg County (Central)--Spartanburg City,NA,South Carolina,SC,NA
4500302,45,302,Spartanburg County (Outside Spartanburg City)--Greer City (East),NA,South Carolina,SC,NA
4500400,45,400,"Cherokee, Newberry, Chester & Union Counties",NA,South Carolina,SC,NA
4500501,45,501,York County (West & Outside Rock Hill City),NA,South Carolina,SC,NA
4500502,45,502,York County (East)--Rock Hill City & Fort Mill Town,NA,South Carolina,SC,NA
4500601,45,601,Lexington (South & West) & Saluda Counties--Lexington Town & Red Bank,NA,South Carolina,SC,NA
4500602,45,602,"Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks",NA,South Carolina,SC,NA
4500603,45,603,Richland (North) & Fairfield Counties--Forest Acres City & Dentsville,NA,South Carolina,SC,NA
4500604,45,604,Richland County (Central)--Columbia City,"Columbia, SC",South Carolina,SC,NA
4500605,45,605,"Kershaw, Richland (South) & Calhoun Counties",NA,South Carolina,SC,NA
4500700,45,700,"Lancaster, Chesterfield & Marlboro Counties",NA,South Carolina,SC,NA
4500800,45,800,"Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City",NA,South Carolina,SC,NA
4500900,45,900,Florence & Darlington Counties--Florence City,NA,South Carolina,SC,NA
4501000,45,1000,"Georgetown, Marion & Dillon Counties",NA,South Carolina,SC,NA
4501101,45,1101,Horry County (West & North)--Conway City & Red Hill,NA,South Carolina,SC,NA
4501102,45,1102,"Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East)",NA,South Carolina,SC,NA
4501201,45,1201,Dorchester (North & West) & Berkeley (Southwest) Counties--Summerville Town & Ladson,NA,South Carolina,SC,NA
4501202,45,1202,Charleston (South & West) & Berkeley (South) Counties--Charleston City,"Charleston, SC",South Carolina,SC,NA
4501203,45,1203,Charleston (Northeast) & Berkeley (North & East) Counties--Mount Pleasant Town,NA,South Carolina,SC,NA
4501204,45,1204,"Charleston, Berkeley & Dorchester Counties--North Charleston City",NA,South Carolina,SC,NA
4501300,45,1300,"Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties",NA,South Carolina,SC,NA
4501400,45,1400,"Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City",NA,South Carolina,SC,NA
4501500,45,1500,Aiken & Edgefield Counties--Aiken & North Augusta Cities,NA,South Carolina,SC,NA
4501600,45,1600,"Greenwood, Abbeville & McCormick Counties",NA,South Carolina,SC,NA
4600100,46,100,West South Dakota--Rapid City,NA,South Dakota,SD,NA
4600200,46,200,Lakota Region,NA,South Dakota,SD,NA
4600300,46,300,Northeast South Dakota,NA,South Dakota,SD,NA
4600400,46,400,Jackrabbit Region,NA,South Dakota,SD,NA
4600500,46,500,Southeast South Dakota (Outside Sioux Falls City),NA,South Dakota,SD,NA
4600600,46,600,Sioux Falls City,"Sioux Falls, SD",South Dakota,SD,NA
4700100,47,100,"Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",NA,Tennessee,TN,NA
4700200,47,200,"Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties",NA,Tennessee,TN,NA
4700300,47,300,Montgomery & Stewart Counties--Clarksville City,"Clarksville, TN",Tennessee,TN,NA
4700400,47,400,"Robertson, Dickson, Cheatham & Hickman Counties",NA,Tennessee,TN,NA
4700500,47,500,Sumner County--Hendersonville City,NA,Tennessee,TN,NA
4700600,47,600,"Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties",NA,Tennessee,TN,NA
4700700,47,700,"Putnam, Overton, Jackson, Clay & Pickett Counties",NA,Tennessee,TN,NA
4700800,47,800,"Cumberland, White, Fentress & Van Buren Counties",NA,Tennessee,TN,NA
4700900,47,900,"Campbell, Claiborne, Scott, Morgan & Hancock Counties",NA,Tennessee,TN,NA
4701000,47,1000,Hawkins & Sullivan (Northwest) Counties--Kingsport City,NA,Tennessee,TN,NA
4701100,47,1100,Sullivan County (Southeast)--Bristol City,NA,Tennessee,TN,NA
4701200,47,1200,"Greene, Carter, Unicoi & Johnson Counties",NA,Tennessee,TN,NA
4701300,47,1300,Washington County--Johnson City,NA,Tennessee,TN,NA
4701400,47,1400,"Hamblen, Cocke & Grainger Counties",NA,Tennessee,TN,NA
4701500,47,1500,Sevier & Jefferson Counties,NA,Tennessee,TN,NA
4701601,47,1601,"Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities",NA,Tennessee,TN,NA
4701602,47,1602,Knox County (East),NA,Tennessee,TN,NA
4701603,47,1603,Knoxville City,"Knoxville, TN",Tennessee,TN,NA
4701604,47,1604,Knox County (West)--Farragut Town,NA,Tennessee,TN,NA
4701700,47,1700,Blount County,NA,Tennessee,TN,NA
4701800,47,1800,"Roane, Loudon & Monroe Counties--Oak Ridge City (West)",NA,Tennessee,TN,NA
4701900,47,1900,"Bradley, McMinn & Polk Counties--Cleveland City",NA,Tennessee,TN,NA
4702001,47,2001,Chattanooga City (South & Central),"Chattanooga, TN",Tennessee,TN,1
4702002,47,2002,Hamilton County (South)--Chattanooga (North) & Red Bank Cities,"Chattanooga, TN",Tennessee,TN,1
4702003,47,2003,Hamilton County (North)--Soddy-Daisy City,NA,Tennessee,TN,NA
4702100,47,2100,"Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties",NA,Tennessee,TN,NA
4702200,47,2200,"Coffee, Franklin, Lincoln & Moore Counties",NA,Tennessee,TN,NA
4702300,47,2300,Wilson County--Lebanon & Mount Juliet Cities,NA,Tennessee,TN,NA
4702401,47,2401,Rutherford County (North)--Smyrna Town & La Vergne City,NA,Tennessee,TN,NA
4702402,47,2402,Rutherford County (South)--Murfreesboro City,"Murfreesboro, TN",Tennessee,TN,NA
4702501,47,2501,Nashville-Davidson (East),"Nashville-Davidson, TN",Tennessee,TN,1
4702502,47,2502,Nashville-Davidson (North),"Nashville-Davidson, TN",Tennessee,TN,1
4702503,47,2503,Nashville-Davidson (Central),"Nashville-Davidson, TN",Tennessee,TN,1
4702504,47,2504,Nashville-Davidson (Southeast),"Nashville-Davidson, TN",Tennessee,TN,1
4702505,47,2505,Nashville-Davidson (Southwest),"Nashville-Davidson, TN",Tennessee,TN,1
4702600,47,2600,Williamson County--Franklin & Brentwood Cities,NA,Tennessee,TN,NA
4702700,47,2700,"Maury, Bedford & Marshall Counties",NA,Tennessee,TN,NA
4702800,47,2800,"Lawrence, Giles, Wayne, Lewis & Perry Counties",NA,Tennessee,TN,NA
4702900,47,2900,"Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties",NA,Tennessee,TN,NA
4703000,47,3000,Madison & Chester Counties--Jackson City,NA,Tennessee,TN,NA
4703100,47,3100,"Tipton, Fayette & Lauderdale Counties",NA,Tennessee,TN,NA
4703201,47,3201,Memphis City (Central Riverside),"Memphis, TN",Tennessee,TN,1
4703202,47,3202,Memphis City (Central Midtown),"Memphis, TN",Tennessee,TN,1
4703203,47,3203,Memphis (North) & Bartlett (Southwest) Cities,"Memphis, TN",Tennessee,TN,1
4703204,47,3204,Shelby County (North)--Bartlett (North & East) & Millington Cities,NA,Tennessee,TN,NA
4703205,47,3205,"Memphis (East), Lakeland Cities & Arlington Town (South)","Memphis, TN",Tennessee,TN,1
4703206,47,3206,Shelby County (Southeast)--Collierville Town & Germantown City,NA,Tennessee,TN,NA
4703207,47,3207,Memphis City (Southeast),"Memphis, TN",Tennessee,TN,1
4703208,47,3208,Memphis City (Southwest),"Memphis, TN",Tennessee,TN,1
4800100,48,100,Panhandle Regional Planning Commission (Outside Potter & Randall Counties),NA,Texas,TX,NA
4800200,48,200,Panhandle Regional Planning Commission--Potter County--Amarillo City (North),"Amarillo, TX",Texas,TX,1
4800300,48,300,Panhandle Regional Planning Commission--Randall County--Amarillo City (South),"Amarillo, TX",Texas,TX,1
4800400,48,400,South Plains Association of Governments (Outside Lubbock County),NA,Texas,TX,NA
4800501,48,501,South Plains Association of Governments--Lubbock County--Lubbock City (Central),"Lubbock, TX",Texas,TX,1
4800502,48,502,South Plains Association of Governments--Lubbock County--Lubbock City (Outer),"Lubbock, TX",Texas,TX,1
4800600,48,600,North Texas Regional Planning Commission (Outside Wichita County) & Wise County,NA,Texas,TX,NA
4800700,48,700,North Texas Regional Planning Commission--Wichita County--Wichita Falls City,"Wichita Falls, TX",Texas,TX,NA
4800800,48,800,"Texoma COG--Grayson, Cooke & Fannin Counties",NA,Texas,TX,NA
4800900,48,900,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities",NA,Texas,TX,NA
4801000,48,1000,Ark-Tex COG (West),NA,Texas,TX,NA
4801100,48,1100,Ark-Tex COG (East)--Bowie & Cass Counties,NA,Texas,TX,NA
4801200,48,1200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties",NA,Texas,TX,NA
4801300,48,1300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",NA,Texas,TX,NA
4801400,48,1400,Kaufman County,NA,Texas,TX,NA
4801501,48,1501,East Texas COG (Central)--Smith County (Outside Tyler City),NA,Texas,TX,NA
4801502,48,1502,East Texas COG (Central)--Smith County (West)--Tyler City,"Tyler, TX",Texas,TX,NA
4801600,48,1600,East Texas COG (Central)--Gregg County--Longview City,"Longview, TX",Texas,TX,NA
4801700,48,1700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties",NA,Texas,TX,NA
4801800,48,1800,East Texas COG (Southwest)--Henderson & Anderson Counties,NA,Texas,TX,NA
4801901,48,1901,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities",NA,Texas,TX,NA
4801902,48,1902,Collin County (Southwest)--Plano City (West),"Plano, TX",Texas,TX,1
4801903,48,1903,Collin County (Southwest)--Plano City (Central),"Plano, TX",Texas,TX,1
4801904,48,1904,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities","Allen, TX",Texas,TX,NA
4801905,48,1905,Collin County (Central)--McKinney City,"McKinney, TX",Texas,TX,NA
4801906,48,1906,Collin County (Northwest)--Frisco City (East) & Prosper Town,"Frisco, TX",Texas,TX,NA
4801907,48,1907,Collin County (East),NA,Texas,TX,NA
4802001,48,2001,Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities,"Carrollton, TX",Texas,TX,NA
4802002,48,2002,Denton County (Southeast)--Lewisville City,"Lewisville, TX",Texas,TX,NA
4802003,48,2003,Denton County (South Central)--Flower Mound Town & Highland Village City,NA,Texas,TX,NA
4802004,48,2004,"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities",NA,Texas,TX,NA
4802005,48,2005,Denton County (Central)--Denton (Central) & Corinth Cities,"Denton, TX",Texas,TX,NA
4802006,48,2006,Denton County (North & West)--Denton City (Outer),NA,Texas,TX,NA
4802101,48,2101,Ellis County,NA,Texas,TX,NA
4802102,48,2102,Johnson County,NA,Texas,TX,NA
4802200,48,2200,"North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties",NA,Texas,TX,NA
4802301,48,2301,Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities,NA,Texas,TX,NA
4802302,48,2302,Dallas County (Northeast)--Garland City (South),"Garland, TX",Texas,TX,1
4802303,48,2303,Dallas County (East)--Mesquite City (Central & Southeast),"Mesquite, TX",Texas,TX,NA
4802304,48,2304,Dallas County (Southeast)--Dallas City (Southeast),"Dallas, TX",Texas,TX,1
4802305,48,2305,Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635,"Dallas, TX",Texas,TX,1
4802306,48,2306,Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635,"Dallas, TX",Texas,TX,1
4802307,48,2307,Dallas City (Northeast)--East of US-75,"Dallas, TX",Texas,TX,1
4802308,48,2308,Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities,"Garland, TX",Texas,TX,1
4802309,48,2309,Dallas (Far North) & Richardson (Southwest) Cities,"Richardson, TX",Texas,TX,NA
4802310,48,2310,"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635",NA,Texas,TX,NA
4802311,48,2311,Dallas City (North)--South of I-635 & West of US-75,"Dallas, TX",Texas,TX,1
4802312,48,2312,"Dallas (West Central), University Park Cities & Highland Park Town","Dallas, TX",Texas,TX,1
4802313,48,2313,Dallas City (Downtown)--North of I-30,"Dallas, TX",Texas,TX,1
4802314,48,2314,Dallas City (East Central)--South of I-30 & East of I-35E,"Dallas, TX",Texas,TX,1
4802315,48,2315,Dallas City (West Central)--East of Loop TX-12 & West of I-35E,"Dallas, TX",Texas,TX,1
4802316,48,2316,Dallas City (South Central)--North of I-20 & West of I-35E,"Dallas, TX",Texas,TX,1
4802317,48,2317,Dallas County (South)--DeSoto & Lancaster Cities,NA,Texas,TX,NA
4802318,48,2318,Dallas County (Southwest)--Cedar Hill & Duncanville Cities,NA,Texas,TX,NA
4802319,48,2319,Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities,"Grand Prairie, TX",Texas,TX,NA
4802320,48,2320,Dallas County (West)--Irving (South) & Grand Prairie (North) Cities,"Irving, TX",Texas,TX,1
4802321,48,2321,Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities,"Irving, TX",Texas,TX,1
4802322,48,2322,"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",NA,Texas,TX,NA
4802400,48,2400,Parker County,NA,Texas,TX,NA
4802501,48,2501,"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities",NA,Texas,TX,NA
4802502,48,2502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities,NA,Texas,TX,NA
4802503,48,2503,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities,"Arlington, TX",Texas,TX,1
4802504,48,2504,Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities,"Arlington, TX",Texas,TX,1
4802505,48,2505,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities,NA,Texas,TX,NA
4802506,48,2506,Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20,NA,Texas,TX,NA
4802507,48,2507,Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820,"Arlington, TX",Texas,TX,1
4802508,48,2508,"Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820","Fort Worth, TX",Texas,TX,1
4802509,48,2509,Fort Worth (Northeast) & Hurst (South) Cities--North of I-30,NA,Texas,TX,NA
4802510,48,2510,Tarrant County (North)--North Richland Hills (North) & Keller Cities,NA,Texas,TX,NA
4802511,48,2511,Fort Worth City (North)--East of I-35W & West of US-377,"Fort Worth, TX",Texas,TX,1
4802512,48,2512,Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820,"Fort Worth, TX",Texas,TX,1
4802513,48,2513,Fort Worth City (South Central) & Edgecliff Village Town,"Fort Worth, TX",Texas,TX,1
4802514,48,2514,Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities,"Fort Worth, TX",Texas,TX,1
4802515,48,2515,Tarrant County (West)--Fort Worth City (West),"Fort Worth, TX",Texas,TX,1
4802516,48,2516,Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities,"Fort Worth, TX",Texas,TX,1
4802600,48,2600,West Central Texas COG (Outside Taylor County),NA,Texas,TX,NA
4802700,48,2700,West Central Texas COG--Taylor County--Abilene City,"Abilene, TX",Texas,TX,NA
4802800,48,2800,Concho Valley COG & Permian Basin Regional Planning Commission (East),NA,Texas,TX,NA
4802900,48,2900,Concho Valley COG--Tom Green County--San Angelo City,"San Angelo, TX",Texas,TX,NA
4803000,48,3000,Permian Basin Regional Planning Commission (Central)--Midland County--Midland City,"Midland, TX",Texas,TX,NA
4803100,48,3100,Permian Basin Regional Planning Commission (Central)--Ector County--Odessa City,"Odessa, TX",Texas,TX,NA
4803200,48,3200,Rio Grande COG & Permian Basin Regional Planning Commission (West),NA,Texas,TX,NA
4803301,48,3301,El Paso County (Outside El Paso City)--Socorro & Horizon Cities,NA,Texas,TX,NA
4803302,48,3302,El Paso City (East),"El Paso, TX",Texas,TX,1
4803303,48,3303,El Paso City (Southeast),"El Paso, TX",Texas,TX,1
4803304,48,3304,El Paso City (Central),"El Paso, TX",Texas,TX,1
4803305,48,3305,El Paso City (North),"El Paso, TX",Texas,TX,1
4803306,48,3306,El Paso City (Northwest),"El Paso, TX",Texas,TX,1
4803400,48,3400,"Central Texas COG (West), Burnet & Llano Counties",NA,Texas,TX,NA
4803501,48,3501,Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities,"Killeen, TX",Texas,TX,NA
4803502,48,3502,"Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities",NA,Texas,TX,NA
4803601,48,3601,Brazos Valley COG (Outside Brazos County) & Milam County,NA,Texas,TX,NA
4803602,48,3602,Brazos Valley COG--Brazos County--College Station & Bryan Cities,NA,Texas,TX,NA
4803700,48,3700,Heart of Texas COG (Outside McLennan County) & Navarro County,NA,Texas,TX,NA
4803801,48,3801,Heart of Texas COG--McLennan County--Waco City (Central),"Waco, TX",Texas,TX,NA
4803802,48,3802,"Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities",NA,Texas,TX,NA
4803900,48,3900,Deep East Texas COG (West) & Walker County,NA,Texas,TX,NA
4804000,48,4000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties,NA,Texas,TX,NA
4804100,48,4100,Deep East Texas COG (East),NA,Texas,TX,NA
4804200,48,4200,Orange & Hardin Counties,NA,Texas,TX,NA
4804301,48,4301,Jefferson County (North Central)--Beaumont City,"Beaumont, TX",Texas,TX,NA
4804302,48,4302,Jefferson County (Outside Beaumont City)--Port Arthur City,NA,Texas,TX,NA
4804400,48,4400,Houston-Galveston Area Council--Liberty & Chambers Counties,NA,Texas,TX,NA
4804501,48,4501,Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East),NA,Texas,TX,NA
4804502,48,4502,Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West),NA,Texas,TX,NA
4804503,48,4503,Houston-Galveston Area Council--Montgomery County (South)--The Woodlands (North),"The Woodlands, TX",Texas,TX,NA
4804504,48,4504,Houston-Galveston Area Council--Montgomery County (Southeast),NA,Texas,TX,NA
4804601,48,4601,Houston City (North Central)--North of I-10 & Inside Loop I-610,"Houston, TX",Texas,TX,1
4804602,48,4602,Houston City (East Central)--East of I-45 & Inside Loop I-610,"Houston, TX",Texas,TX,1
4804603,48,4603,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610","Houston, TX",Texas,TX,1
4804604,48,4604,Houston City (West Central)--South of I-10 & Inside Loop I-610,"Houston, TX",Texas,TX,1
4804605,48,4605,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8,"Pasadena, TX",Texas,TX,NA
4804606,48,4606,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf",NA,Texas,TX,NA
4804607,48,4607,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8,"Houston, TX",Texas,TX,1
4804608,48,4608,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8,NA,Texas,TX,NA
4804609,48,4609,Houston City (North)--South of Aldine & Inside Beltway TX-8,"Houston, TX",Texas,TX,1
4804610,48,4610,Houston City (North)--West of Aldine & Inside Beltway TX-8,NA,Texas,TX,NA
4804611,48,4611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8,"Houston, TX",Texas,TX,1
4804612,48,4612,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8,"Houston, TX",Texas,TX,1
4804613,48,4613,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8,"Houston, TX",Texas,TX,1
4804614,48,4614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8","Houston, TX",Texas,TX,1
4804615,48,4615,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8,"Houston, TX",Texas,TX,1
4804616,48,4616,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8,"Houston, TX",Texas,TX,1
4804617,48,4617,Houston City (South)--Between Loop I-610 & Beltway TX-8,"Houston, TX",Texas,TX,1
4804618,48,4618,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610,"Houston, TX",Texas,TX,1
4804619,48,4619,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8,"Houston, TX",Texas,TX,1
4804620,48,4620,Houston (Southeast) & Webster Cities,NA,Texas,TX,NA
4804621,48,4621,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities",NA,Texas,TX,NA
4804622,48,4622,"Harris County (East)--Deer Park, La Porte (North) Cities & Channelview",NA,Texas,TX,NA
4804623,48,4623,Harris County (East)--Baytown City,NA,Texas,TX,NA
4804624,48,4624,Harris County (Northeast)--Houston City (Far Northeast),"Houston, TX",Texas,TX,1
4804625,48,4625,"Harris County (North)--Houston (North), Humble Cities & Atascocita",NA,Texas,TX,NA
4804626,48,4626,"Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960",NA,Texas,TX,NA
